invoice_id,invoice_number,vendor_id,invoice_date,po_id,subtotal,gst_rate,gst_amount,total_amount,bank_account,approver_employee_id,payment_status,is_fraud,fraud_type
INV01542,V003/2026/01542,V003,2026-03-20,PO00154,292271.4,5,14613.57,306884.97,100000023757,E006,Pending,0,none
INV01543,V015/2025/01543,V015,2025-04-25,PO00119,335702.72,12,40284.33,375987.05,100000118785,E004,Paid,0,none
INV01544,V017/2025/01544,V017,2025-10-01,PO00110,375693.83,28,105194.27,480888.1,100000134623,E005,Pending,1,threshold_avoidance
INV01545,V022/2025/01545,V022,2025-08-08,PO00417,276531.1,28,77428.71,353959.81,100000174218,E019,Paid,0,none
INV01546,V027/2026/01546,V027,2026-03-02,PO00389,184886.81,5,9244.34,194131.15,100000213813,E013,Paid,0,none
INV01547,V001/2026/01547,V001,2026-03-07,PO00262,55118.89,12,6614.27,61733.16,100000007919,E004,Paid,0,none
INV01548,V006/2025/01548,V006,2025-10-24,PO00491,591344.59,5,29567.23,620911.82,100000047514,E008,Paid,0,none
INV01549,V017/2025/01549,V017,2025-06-16,PO00015,59539.34,28,16671.02,76210.36,100000134623,E007,Paid,0,none
INV01550,V004/2025/01550,V004,2025-08-05,PO00276,63510.04,18,11431.81,74941.85,100000031676,E018,Rejected,0,none
INV01551,V006/2025/01551,V006,2025-08-15,PO00367,256885.7,5,12844.29,269729.99,100000047514,E017,Pending,0,none
INV01552,V013/2025/01552,V013,2025-02-27,PO00404,458698.74,12,55043.85,513742.59,100000102947,E006,Paid,0,none
INV01553,V005/2025/01553,V005,2025-06-16,PO00300,82999.3,18,14939.87,97939.17,100000039595,E020,Paid,0,none
INV01554,V030/2025/00464A,V018,2025-08-21,PO00347,215503.42,12,25860.41,241363.83,100000142542,E003,Paid,1,near_duplicate
INV01555,V001/2025/01555,V001,2025-12-23,,71364.55,12,8563.75,79928.3,100000007919,E011,Paid,0,none
INV01556,V017/2025/01556,V017,2025-09-27,PO00101,78218.85,28,21901.28,100120.13,100000134623,E009,Paid,0,none
INV01557,V021/2026/01557,V021,2026-06-07,PO00489,91489.1,28,25616.95,117106.05,100000166299,E019,Paid,0,none
INV01558,V025/2025/01558,V025,2025-12-31,PO00107,541036.79,12,64924.41,605961.2,100000197975,E014,Paid,0,none
INV01559,V020/2025/01559,V020,2025-06-10,,99643.28,5,4982.16,104625.44,100000158380,E006,Paid,0,none
INV01560,V003/2025/01560,V003,2025-06-28,PO00179,309174.16,5,15458.71,324632.87,100000023757,E004,Paid,0,none
INV01561,V016/2025/01561,V016,2025-12-16,PO00387,444985.37,5,22249.27,467234.64,100000126704,E014,Paid,0,none
INV01562,V030/2025/01562,V030,2025-05-06,,361697.68,5,18084.88,379782.56,100000237570,E012,Pending,1,missing_po
INV01563,V014/2025/01563,V014,2025-08-28,,222154.23,28,62203.18,284357.41,100000110866,E018,Rejected,0,none
INV01564,V020/2026/01564,V020,2026-03-04,PO00385,169690.89,5,8484.54,178175.43,100000158380,E008,Rejected,0,none
INV01565,V021/2025/01565,V021,2025-01-05,,1904662.92,28,533305.62,2437968.54,100000166299,E007,Paid,1,threshold_avoidance
INV01566,V010/2025/01566,V010,2025-12-30,PO00226,284736.13,5,14236.81,298972.94,100000079190,E013,Paid,0,none
INV01567,V009/2025/01567,V009,2025-09-27,,223505.93,12,26820.71,250326.64,100000071271,E020,Pending,0,none
INV01568,V006/2025/01568,V006,2025-12-17,,336250.13,5,16812.51,353062.64,100000047514,E011,Pending,0,none
INV01569,V017/2025/01569,V017,2025-07-09,PO00014,75122.8,28,21034.38,96157.18,100000134623,E014,Paid,0,none
INV01570,V026/2025/01570,V026,2025-09-27,PO00152,422598.46,12,50711.82,473310.28,100000205894,E001,Paid,0,none
INV01571,V007/2026/01571,V007,2026-03-10,PO00054,443132.04,18,79763.77,522895.81,100000055433,E017,Paid,0,none
INV01572,V013/2026/01572,V013,2026-03-01,PO00227,588665.68,12,70639.88,659305.56,100000102947,E011,Paid,0,none
INV01573,V004/2026/01573,V004,2026-03-21,PO00490,75896.78,18,13661.42,89558.2,100000031676,E001,Pending,0,none
INV01574,V006/2026/01574,V006,2026-03-25,PO00403,258294.66,5,12914.73,271209.39,100000047514,E014,Pending,0,none
INV01575,V004/2025/01575,V004,2025-07-02,PO00222,52417.06,18,9435.07,61852.13,100000031676,E015,Pending,0,none
INV01576,V007/2025/01576,V007,2025-11-20,PO00054,323505.99,18,58231.08,381737.07,100000055433,E018,Paid,0,none
INV01577,V002/2025/01577,V002,2025-07-14,PO00151,305995.78,28,85678.82,391674.6,100000015838,E012,Paid,0,none
INV01578,V001/2025/01578,V001,2025-11-17,PO00441,54656.23,12,6558.75,61214.98,100000007919,E018,Pending,0,none
INV01579,V019/2025/01579,V019,2025-05-12,PO00109,263825.34,28,73871.1,337696.44,100000150461,E005,Paid,0,none
INV01580,V029/2025/01580,V029,2025-09-25,PO00325,180938.46,12,21712.62,202651.08,100000229651,E016,Paid,0,none
INV01581,V019/2025/01581,V019,2025-05-04,PO00168,507316.1,28,142048.51,649364.61,100000150461,E019,Paid,0,none
INV01582,V005/2025/01582,V005,2025-07-15,PO00204,145225.15,18,26140.53,171365.68,100000039595,E005,Paid,0,none
INV01583,V002/2025/01583,V002,2025-01-20,PO00246,275630.23,28,77176.46,352806.69,100000015838,E017,Paid,0,none
INV01584,V025/2025/01584,V025,2025-12-10,PO00470,377160.29,12,45259.23,422419.52,100000197975,E012,Paid,0,none
INV01585,V001/2025/01585,V001,2025-12-06,,278129.48,12,33375.54,311505.02,100000007919,E015,Paid,1,missing_po
INV01586,V007/2025/01586,V007,2025-04-08,PO00488,362086.08,18,65175.49,427261.57,100000055433,E002,Paid,0,none
INV01587,V026/2025/01587,V026,2025-10-10,PO00152,251363.1,12,30163.57,281526.67,100000205894,E007,Paid,0,none
INV01588,V016/2025/01588,V016,2025-12-20,PO00070,136342.69,5,6817.13,143159.82,100000126704,E015,Paid,0,none
INV01589,V018/2025/01589,V018,2025-04-29,PO00298,397487.17,12,47698.46,445185.63,100000142542,E015,Paid,0,none
INV01590,V024/2025/01590,V024,2025-06-10,PO00084,102629.25,28,28736.19,131365.44,100000190056,E010,Pending,0,none
INV01591,V006/2025/01591,V006,2025-10-23,,206172.05,5,10308.6,216480.65,100000047514,E005,Paid,0,none
INV01592,V013/2026/01592,V013,2026-01-07,PO00444,430609.67,12,51673.16,482282.83,100000102947,E017,Paid,0,none
INV01593,V014/2025/00734A,V029,2025-09-28,PO00144,356727.11,12,42807.25,399534.36,100000229651,E017,Paid,1,near_duplicate
INV01594,V013/2025/01594,V013,2025-05-20,PO00337,643175.15,12,77181.02,720356.17,100000102947,E013,Paid,0,none
INV01595,V004/2025/01595,V004,2025-06-14,,66465.0,18,11963.7,78428.7,100000031676,E008,Paid,0,none
INV01596,V017/2025/01596,V017,2025-03-16,PO00130,114493.89,28,32058.29,146552.18,100000134623,E010,Paid,0,none
INV01597,V001/2025/01597,V001,2025-11-08,PO00296,89466.53,12,10735.98,100202.51,100000007919,E011,Paid,1,po_overbilling
INV01598,V002/2025/01598,V002,2025-12-20,PO00098,310403.45,28,86912.97,397316.42,100000015838,E020,Paid,0,none
INV01599,V026/2026/01599,V026,2026-02-12,,459548.03,12,55145.76,514693.79,100000205894,E011,Pending,0,none
INV01600,V002/2025/01600,V002,2025-08-13,PO00463,503991.68,28,141117.67,645109.35,100000015838,E013,Paid,0,none
INV01601,V027/2025/01601,V027,2025-05-15,PO00173,256697.95,5,12834.9,269532.85,100167884942,E004,Pending,1,bank_account_change
INV01602,V005/2025/01602,V005,2025-03-03,PO00040,117050.16,18,21069.03,138119.19,100000039595,E013,Pending,0,none
INV01603,V026/2026/01603,V026,2026-04-12,PO00111,485455.34,12,58254.64,543709.98,100000205894,E004,Pending,0,none
INV01604,V022/2025/01604,V022,2025-12-30,PO00317,511845.21,28,143316.66,655161.87,100000174218,E013,Paid,0,none
INV01605,V019/2025/01605,V019,2025-05-17,PO00211,656889.2,28,183928.98,840818.18,100000150461,E019,Paid,0,none
INV01606,V013/2025/01606,V013,2025-01-03,PO00088,413907.12,12,49668.85,463575.97,100000102947,E008,Paid,0,none
INV01607,V020/2026/01607,V020,2026-02-03,PO00112,122381.81,5,6119.09,128500.9,100000158380,E006,Pending,0,none
INV01608,V012/2026/01608,V012,2026-06-14,PO00322,145204.41,18,26136.79,171341.2,100000095028,E011,Paid,0,none
INV01609,V030/2025/01609,V030,2025-12-06,PO00234,603593.71,5,30179.69,633773.4,100000237570,E008,Paid,0,none
INV01610,V021/2025/01610,V021,2025-06-22,,135370.38,28,37903.71,173274.09,100168779989,E007,Paid,1,bank_account_change
INV01611,V007/2025/01611,V007,2025-06-10,PO00054,543768.52,18,97878.33,641646.85,100000055433,E007,Paid,0,none
INV01612,V007/2025/01612,V007,2025-08-16,PO00114,339730.52,18,61151.49,400882.01,100000055433,E017,Paid,0,none
INV01613,V011/2026/01613,V011,2026-04-02,PO00187,300643.01,28,84180.04,384823.05,100000087109,E019,Paid,0,none
INV01614,V003/2025/01614,V003,2025-11-16,PO00303,211193.8,5,10559.69,221753.49,100000023757,E006,Rejected,0,none
INV01615,V019/2025/01615,V019,2025-09-01,PO00211,435081.86,28,121822.92,556904.78,100000150461,E020,Pending,0,none
INV01616,V006/2025/01616,V006,2025-12-26,PO00074,305298.39,5,15264.92,320563.31,100000047514,E005,Paid,0,none
INV01617,V012/2025/01617,V012,2025-11-27,PO00341,228446.06,18,41120.29,269566.35,100000095028,E013,Paid,0,none
INV01618,V024/2026/01618,V024,2026-02-22,PO00281,244779.25,28,68538.19,313317.44,100000190056,E009,Paid,0,none
INV01619,V024/2025/01619,V024,2025-11-02,PO00327,227151.74,28,63602.49,290754.23,100000190056,E011,Paid,0,none
INV01620,V010/2025/01620,V010,2025-09-19,PO00340,466834.07,5,23341.7,490175.77,100000079190,E012,Paid,0,none
INV01621,V007/2025/01621,V007,2025-08-16,PO00437,343788.64,18,61881.96,405670.6,100000055433,E003,Pending,0,none
INV01622,V018/2025/00232,V009,2025-09-13,PO00426,507271.15,12,60872.54,568143.69,100000071271,E007,Paid,1,duplicate
INV01623,V019/2025/01623,V019,2025-04-04,PO00435,291674.22,28,81668.78,373343.0,100000150461,E001,Paid,0,none
INV01624,V011/2026/01624,V011,2026-01-18,PO00187,259258.05,28,72592.25,331850.3,100000087109,E002,Paid,0,none
INV01625,V018/2025/01625,V018,2025-02-18,,360023.55,12,43202.83,403226.38,100000142542,E002,Pending,0,none
INV01626,V016/2026/01626,V016,2026-01-25,PO00372,239242.98,5,11962.15,251205.13,100000126704,E017,Pending,0,none
INV01627,V027/2025/01627,V027,2025-12-28,PO00401,197349.01,5,9867.45,207216.46,100000213813,E020,Paid,0,none
INV01628,V011/2025/01628,V011,2025-10-12,PO00400,257822.73,28,72190.37,330013.1,100000087109,E001,Pending,0,none
INV01629,V003/2026/01629,V003,2026-02-08,,297981.29,5,14899.06,312880.35,100000023757,E006,Paid,0,none
INV01630,V017/2025/01630,V017,2025-01-05,PO00101,56209.31,28,15738.61,71947.92,100000134623,E009,Paid,0,none
INV01631,V026/2026/01631,V026,2026-01-27,,520741.33,12,62488.96,583230.29,100000205894,E012,Paid,0,none
INV01632,V013/2025/01632,V013,2025-10-19,PO00362,666832.37,12,80019.88,746852.25,100000102947,E016,Paid,0,none
INV01633,V007/2025/01633,V007,2025-06-24,PO00086,708904.22,18,127602.76,836506.98,100000055433,E017,Paid,0,none
INV01634,V005/2025/01634,V005,2025-07-30,PO00181,852721.89,18,153489.94,1006211.83,100000039595,E004,Paid,1,amount_anomaly
INV01635,V005/2026/01635,V005,2026-03-25,,101555.62,18,18280.01,119835.63,100000039595,E014,Paid,0,none
INV01636,V012/2025/01636,V012,2025-10-30,PO00498,120330.66,18,21659.52,141990.18,100000095028,E003,Paid,0,none
INV01637,V017/2025/01637,V017,2025-09-22,PO00175,49022.22,28,13726.22,62748.44,100000134623,E014,Rejected,0,none
INV01638,V023/2026/01638,V023,2026-03-03,PO00382,28759.37,18,5176.69,33936.06,100000182137,E004,Pending,0,none
INV01639,V013/2025/01639,V013,2025-11-02,PO00404,400668.9,12,48080.27,448749.17,100000102947,E004,Paid,0,none
INV01640,V029/2025/01640,V029,2025-11-26,PO00079,315954.53,12,37914.54,353869.07,100000229651,E005,Paid,0,none
INV01641,V025/2025/01641,V025,2025-05-06,PO00126,428048.75,12,51365.85,479414.6,100000197975,E018,Paid,0,none
INV01642,V026/2025/01642,V026,2025-11-14,PO00330,296539.96,12,35584.8,332124.76,100000205894,E008,Paid,0,none
INV01643,V009/2025/01643,V009,2025-03-28,PO00397,252837.96,12,30340.56,283178.52,100000071271,E009,Pending,0,none
INV01644,V006/2026/01644,V006,2026-02-23,PO00071,249018.68,5,12450.93,261469.61,100000047514,E008,Paid,0,none
INV01645,V008/2026/01645,V008,2026-05-12,,549361.54,28,153821.23,703182.77,100000063352,E019,Pending,0,none
INV01646,V027/2026/01646,V027,2026-05-30,PO00332,175327.71,5,8766.39,184094.1,100000213813,E001,Pending,0,none
INV01647,V017/2025/01647,V017,2025-04-25,PO00476,60395.72,28,16910.8,77306.52,100000134623,E016,Pending,0,none
INV01648,V024/2025/01648,V024,2025-12-09,,68825.5,28,19271.14,88096.64,100000190056,E016,Paid,0,none
INV01649,V002/2025/01649,V002,2025-10-07,,76519.28,28,21425.4,97944.68,100000015838,E015,Paid,1,threshold_avoidance
INV01650,V029/2025/01650,V029,2025-02-18,PO00176,188012.95,5,9400.65,197413.6,100000229651,E011,Paid,1,gst_mismatch
INV01651,V018/2025/01651,V018,2025-05-31,PO00268,343757.34,12,41250.88,385008.22,100000142542,E013,Paid,0,none
INV01652,V022/2025/01652,V022,2025-03-15,PO00135,385934.56,28,108061.68,493996.24,100000174218,E008,Pending,0,none
INV01653,V001/2026/01653,V001,2026-01-01,,123548.75,12,14825.85,138374.6,100000007919,E012,Paid,0,none
INV01654,V025/2025/01654,V025,2025-07-29,PO00421,309031.54,12,37083.78,346115.32,100000197975,E006,Pending,0,none
INV01655,V012/2025/01655,V012,2025-11-20,,107864.23,18,19415.56,127279.79,100000095028,E011,Paid,0,none
INV01656,V006/2025/01656,V006,2025-04-21,PO00491,180999.38,5,9049.97,190049.35,100000047514,E007,Paid,0,none
INV01657,V013/2025/01657,V013,2025-01-14,PO00215,503510.53,12,60421.26,563931.79,100000102947,E012,Rejected,0,none
INV01658,V003/2025/01658,V003,2025-08-04,PO00450,284828.41,5,14241.42,299069.83,100000023757,E010,Paid,0,none
INV01659,V009/2025/01659,V009,2025-01-21,PO00287,322198.27,12,38663.79,360862.06,100000071271,E001,Paid,0,none
INV01660,V024/2026/01660,V024,2026-01-05,PO00336,243501.13,28,68180.32,311681.45,100000190056,E001,Paid,0,none
INV01661,V025/2025/01661,V025,2025-03-06,PO00047,127963.24,12,15355.59,143318.83,100000197975,E013,Pending,0,none
INV01662,V001/2026/01662,V001,2026-02-20,,71098.11,12,8531.77,79629.88,100000007919,E017,Rejected,0,none
INV01663,V022/2025/01663,V022,2025-04-27,PO00317,388070.43,28,108659.72,496730.15,100000174218,E016,Paid,0,none
INV01664,V008/2025/01664,V008,2025-06-11,PO00414,450038.88,28,126010.89,576049.77,100000063352,E012,Paid,0,none
INV01665,V013/2025/01665,V013,2025-04-05,,526381.15,12,63165.74,589546.89,100000102947,E019,Paid,0,none
INV01666,V024/2025/01666,V024,2025-08-06,PO00327,360568.66,28,100959.22,461527.88,100000190056,E019,Rejected,0,none
INV01667,V026/2025/01667,V026,2025-05-24,PO00293,587893.23,12,70547.19,658440.42,100000205894,E008,Pending,0,none
INV01668,V016/2025/01668,V016,2025-05-22,PO00164,292019.18,5,14600.96,306620.14,100000126704,E020,Pending,0,none
INV01669,V028/2025/01669,V028,2025-09-12,PO00205,394790.27,18,71062.25,465852.52,100000221732,E015,Paid,0,none
INV01670,V013/2025/01670,V013,2025-08-24,PO00444,322855.69,12,38742.68,361598.37,100000102947,E014,Paid,0,none
INV01671,V025/2026/01671,V025,2026-01-13,PO00492,773311.31,12,92797.36,866108.67,100000197975,E008,Paid,0,none
INV01672,V011/2026/01672,V011,2026-05-30,,335859.54,28,94040.67,429900.21,100000087109,E011,Paid,0,none
INV01673,V016/2026/00005A,V026,2025-11-14,PO00111,315718.8,12,37886.26,353605.06,100000205894,E001,Paid,1,near_duplicate
INV01674,V014/2025/01674,V014,2025-02-06,,205353.26,28,57498.91,262852.17,100000110866,E007,Pending,0,none
INV01675,V029/2026/01675,V029,2026-04-29,PO00174,234234.1,12,28108.09,262342.19,100000229651,E002,Paid,0,none
INV01676,V022/2025/01676,V022,2025-09-26,,209666.95,28,58706.75,268373.7,100000174218,E001,Paid,0,none
INV01677,V022/2025/01677,V022,2025-04-26,PO00036,406882.71,28,113927.16,520809.87,100000174218,E008,Paid,0,none
INV01678,V021/2025/01678,V021,2025-05-11,PO00131,103398.23,28,28951.5,132349.73,100000166299,E009,Paid,0,none
INV01679,V020/2025/01679,V020,2025-03-23,PO00468,159514.39,5,7975.72,167490.11,100000158380,E008,Paid,0,none
INV01680,V006/2025/01680,V006,2025-10-13,PO00254,451861.52,5,22593.08,474454.6,100000047514,E016,Paid,0,none
INV01681,V026/2025/01681,V026,2025-03-11,PO00330,424742.27,12,50969.07,475711.34,100000205894,E002,Paid,0,none
INV01682,V009/2026/01682,V009,2026-01-19,PO00148,268623.74,12,32234.85,300858.59,100000071271,E015,Paid,0,none
INV01683,V010/2026/01683,V010,2026-05-20,PO00053,235486.15,5,11774.31,247260.46,100000079190,E013,Pending,0,none
INV01684,V025/2026/01684,V025,2026-06-07,PO00022,385440.37,12,46252.84,431693.21,100000197975,E019,Pending,0,none
INV01685,V028/2026/01685,V028,2026-03-20,PO00495,101274.8,18,18229.46,119504.26,100000221732,E004,Paid,0,none
INV01686,V005/2026/01686,V005,2026-03-24,,217794.45,18,39203.0,256997.45,100000039595,E003,Paid,0,none
INV01687,V022/2025/01687,V022,2025-03-18,PO00170,384644.87,28,107700.56,492345.43,100000174218,E018,Paid,1,threshold_avoidance
INV01688,V014/2025/01022,V008,2025-03-05,PO00414,251996.8,28,70559.1,322555.9,100000063352,E017,Paid,1,duplicate
INV01689,V021/2026/01689,V021,2026-03-31,PO00072,96803.6,28,27105.01,123908.61,100000166299,E009,Paid,0,none
INV01690,V021/2026/01690,V021,2026-03-28,PO00425,79608.34,28,22290.33,101898.67,100000166299,E004,Pending,0,none
INV01691,V027/2025/01691,V027,2025-10-05,,382514.54,5,19125.73,401640.27,100000213813,E017,Paid,0,none
INV01692,V010/2026/01692,V010,2026-01-22,PO00419,362229.8,5,18111.49,380341.29,100000079190,E017,Pending,0,none
INV01693,V028/2025/01693,V028,2025-12-04,,339675.36,18,61141.56,400816.92,100000221732,E001,Pending,0,none
INV01694,V003/2026/01694,V003,2026-04-20,PO00462,301133.41,5,15056.67,316190.08,100000023757,E002,Paid,0,none
INV01695,V010/2026/01695,V010,2026-04-14,PO00094,538710.7,5,26935.54,565646.24,100000079190,E012,Paid,0,none
INV01696,V011/2025/01696,V011,2025-07-15,,822385.61,28,230267.97,1052653.58,100000087109,E015,Paid,1,missing_po
INV01697,V003/2025/01697,V003,2025-08-30,PO00442,277293.21,5,13864.66,291157.87,100000023757,E009,Pending,0,none
INV01698,V030/2026/01698,V030,2026-05-08,,500668.64,5,25033.43,525702.07,100000237570,E001,Pending,0,none
INV01699,V016/2025/01699,V016,2025-04-20,,274000.03,5,13700.0,287700.03,100000126704,E013,Paid,0,none
INV01700,V030/2026/01700,V030,2026-05-06,,249345.8,5,12467.29,261813.09,100000237570,E012,Rejected,0,none
INV01701,V012/2025/01701,V012,2025-05-25,PO00322,155369.82,18,27966.57,183336.39,100000095028,E013,Paid,0,none
INV01702,V011/2025/01702,V011,2025-04-26,PO00138,308665.04,28,86426.21,395091.25,100000087109,E013,Paid,0,none
INV01703,V006/2025/01703,V006,2025-10-31,PO00366,227330.26,5,11366.51,238696.77,100000047514,E015,Paid,1,po_overbilling
INV01704,V004/2025/01704,V004,2025-09-07,PO00378,109822.52,18,19768.05,129590.57,100000031676,E016,Paid,0,none
INV01705,V027/2025/01705,V027,2025-01-08,,216836.92,5,10841.85,227678.77,100000213813,E001,Paid,0,none
INV01706,V003/2025/01706,V003,2025-08-16,PO00442,193661.77,5,9683.09,203344.86,100000023757,E015,Paid,0,none
INV01707,V029/2025/01707,V029,2025-02-14,PO00264,338256.37,12,40590.76,378847.13,100000229651,E005,Pending,0,none
INV01708,V007/2025/01708,V007,2025-10-25,PO00114,692971.73,18,124734.91,817706.64,100000055433,E004,Rejected,0,none
INV01709,V006/2025/01709,V006,2025-05-17,PO00210,352836.3,5,17641.81,370478.11,100000047514,E010,Paid,0,none
INV01710,V022/2025/01710,V022,2025-08-29,PO00415,563868.6,28,157883.21,721751.81,100000174218,E011,Paid,0,none
INV01711,V001/2026/01711,V001,2026-01-30,PO00452,40905.99,12,4908.72,45814.71,100000007919,E008,Paid,0,none
INV01712,V015/2025/01712,V015,2025-03-25,PO00212,403027.64,12,48363.32,451390.96,100000118785,E003,Paid,0,none
INV01713,V019/2025/01713,V019,2025-05-11,PO00358,251762.44,28,70493.48,322255.92,100000150461,E013,Paid,0,none
INV01714,V029/2026/01714,V029,2026-05-28,PO00325,269216.56,12,32305.99,301522.55,100000229651,E010,Paid,0,none
INV01715,V007/2025/01715,V007,2025-01-19,PO00488,456348.02,18,82142.64,538490.66,100000055433,E013,Paid,0,none
INV01716,V003/2025/01716,V003,2025-01-14,PO00295,153249.17,5,7662.46,160911.63,100000023757,E001,Pending,0,none
INV01717,V023/2026/01717,V023,2026-05-19,,44972.32,18,8095.02,53067.34,100000182137,E007,Paid,0,none
INV01718,V005/2025/01718,V005,2025-12-28,PO00037,107578.53,18,19364.13,126942.66,100000039595,E002,Paid,0,none
INV01719,V009/2025/01719,V009,2025-01-31,PO00011,431038.63,12,51724.64,482763.27,100000071271,E010,Paid,0,none
INV01720,V012/2025/01720,V012,2025-10-07,PO00243,165465.67,18,29783.82,195249.49,100000095028,E014,Paid,0,none
INV01721,V023/2025/01721,V023,2025-03-28,PO00445,50340.98,18,9061.38,59402.36,100000182137,E010,Paid,0,none
INV01722,V004/2026/01722,V004,2026-04-09,PO00232,91924.06,18,16546.33,108470.39,100000031676,E018,Paid,0,none
INV01723,V007/2026/01723,V007,2026-05-17,PO00114,181651.3,18,32697.23,214348.53,100000055433,E008,Pending,0,none
INV01724,V019/2025/01724,V019,2025-12-29,PO00435,402283.37,28,112639.34,514922.71,100000150461,E008,Pending,0,none
INV01725,V029/2025/01725,V029,2025-03-02,PO00123,2308873.45,12,277064.81,2585938.26,100000229651,E020,Paid,1,amount_anomaly
INV01726,V015/2025/01726,V015,2025-02-23,,318042.68,12,38165.12,356207.8,100000118785,E013,Paid,0,none
INV01727,V004/2025/01727,V004,2025-09-15,PO00475,117095.22,18,21077.14,138172.36,100000031676,E020,Pending,0,none
INV01728,V023/2025/01728,V023,2025-09-06,PO00424,46464.41,18,8363.59,54828.0,100000182137,E013,Paid,0,none
INV01729,V022/2025/01729,V022,2025-04-28,PO00097,406719.76,28,113881.53,520601.29,100000174218,E010,Pending,0,none
INV01730,V005/2025/01730,V005,2025-09-24,,85150.63,18,15327.11,100477.74,100000039595,E015,Paid,0,none
INV01731,V010/2025/01731,V010,2025-01-15,PO00267,698181.3,5,34909.07,733090.37,100000079190,E008,Paid,0,none
INV01732,V001/2025/01732,V001,2025-05-12,,38469.27,12,4616.31,43085.58,100000007919,E006,Pending,0,none
INV01733,V022/2025/01733,V022,2025-08-19,PO00415,370592.26,28,103765.83,474358.09,100000174218,E003,Paid,0,none
INV01734,V004/2026/01734,V004,2026-06-16,PO00500,77973.1,18,14035.16,92008.26,100000031676,E020,Paid,0,none
INV01735,V027/2025/01735,V027,2025-02-10,PO00283,138008.78,5,6900.44,144909.22,100000213813,E007,Paid,0,none
INV01736,V011/2026/01736,V011,2026-06-18,,244944.5,28,68584.46,313528.96,100000087109,E019,Rejected,0,none
INV01737,V028/2025/01737,V028,2025-12-09,,603984.35,18,108717.18,712701.53,100000221732,E002,Rejected,1,po_overbilling
INV01738,V024/2025/01738,V024,2025-06-13,PO00010,354142.26,28,99159.83,453302.09,100000190056,E005,Paid,0,none
INV01739,V020/2025/01739,V020,2025-01-04,PO00228,199094.68,5,9954.73,209049.41,100000158380,E020,Paid,0,none
INV01740,V009/2025/01740,V009,2025-07-20,PO00301,443054.84,12,53166.58,496221.42,100000071271,E020,Pending,0,none
INV01741,V012/2025/01741,V012,2025-04-02,PO00460,180460.92,18,32482.97,212943.89,100000095028,E013,Paid,0,none
INV01742,V025/2026/01742,V025,2026-02-21,PO00470,534313.92,12,64117.67,598431.59,100000197975,E018,Paid,0,none
INV01743,V024/2025/01590A,V007,2025-05-25,,102629.25,18,18473.26,121102.51,100000055433,E019,Pending,1,near_duplicate
INV01744,V012/2026/01744,V012,2026-01-13,PO00243,70961.48,18,12773.07,83734.55,100000095028,E015,Paid,0,none
INV01745,V017/2025/01399,V007,2026-01-28,,74264.83,28,20794.15,95058.98,100000055433,E010,Paid,1,duplicate
INV01746,V026/2026/01746,V026,2026-02-09,PO00160,482711.87,12,57925.42,540637.29,100000205894,E015,Pending,0,none
INV01747,V001/2025/01747,V001,2025-12-25,PO00149,53397.72,12,6407.73,59805.45,100000007919,E001,Paid,0,none
INV01748,V026/2026/01748,V026,2026-05-24,PO00360,215241.45,12,25828.97,241070.42,100000205894,E012,Paid,0,none
INV01749,V006/2025/01749,V006,2025-04-12,PO00319,398609.65,5,19930.48,418540.13,100000047514,E010,Paid,0,none
INV01750,V004/2025/01750,V004,2025-02-12,,54841.27,18,9871.43,64712.7,100000031676,E004,Paid,0,none
INV01751,V003/2025/01751,V003,2025-04-28,PO00167,208920.46,5,10446.02,219366.48,100000023757,E002,Paid,0,none
INV01752,V005/2025/01752,V005,2025-12-15,,98630.69,18,17753.53,116384.22,100000039595,E003,Paid,0,none
INV01753,V004/2026/01753,V004,2026-03-28,PO00089,70195.09,18,12635.12,82830.21,100000031676,E005,Paid,0,none
INV01754,V018/2026/01754,V018,2026-05-12,PO00185,276879.03,12,33225.48,310104.51,100000142542,E012,Paid,0,none
INV01755,V021/2025/01755,V021,2025-02-26,PO00203,172213.9,28,48219.89,220433.79,100000166299,E012,Paid,0,none
INV01756,V008/2026/01756,V008,2026-04-20,PO00473,607524.21,28,170106.78,777630.99,100000063352,E009,Paid,1,po_overbilling
INV01757,V005/2025/01757,V005,2025-08-21,PO00308,146047.02,18,26288.46,172335.48,100000039595,E006,Paid,0,none
INV01758,V005/2025/01758,V005,2025-10-06,PO00096,167328.19,18,30119.07,197447.26,100000039595,E010,Rejected,0,none
INV01759,V002/2025/01759,V002,2025-08-22,PO00384,327774.76,28,91776.93,419551.69,100000015838,E013,Paid,0,none
INV01760,V002/2026/01760,V002,2026-03-20,PO00384,267832.96,28,74993.23,342826.19,100000015838,E004,Paid,0,none
INV01761,V020/2025/01761,V020,2025-04-07,,154673.66,5,7733.68,162407.34,100000158380,E007,Paid,0,none
INV01762,V002/2025/01762,V002,2025-12-04,PO00345,252641.73,28,70739.69,323381.42,100000015838,E015,Paid,0,none
INV01763,V030/2026/01763,V030,2026-01-28,PO00159,330334.97,5,16516.75,346851.72,100000237570,E014,Pending,0,none
INV01764,V001/2026/01764,V001,2026-01-24,PO00441,80867.82,12,9704.14,90571.96,100000007919,E014,Paid,0,none
INV01765,V002/2025/01765,V002,2025-11-01,PO00294,413825.7,28,115871.2,529696.9,100000015838,E013,Paid,0,none
INV01766,V019/2025/01766,V019,2025-12-04,PO00358,471888.01,28,132128.64,604016.65,100000150461,E001,Paid,0,none
